ActiveTime,InactiveTime,AckedTime,Alarm,Severity,Priority,Tag1Value,Tag2Value,Tag3Value,Tag4Value,Duration,Message,SuppressedTime,DisabledTime,InputValue,LimitValue,ShelvedTime,AlarmClass,EventAssociationID,ServerName,Source,EventID,SuppressedB,DisabledB,ShelvedB,ActiveHour,Machine,tStartHour,tStartHourMachine
2020-03-14 22:19:25.673,2020-03-14 22:20:25.723,NULL,OV_DriveFault_Alarm TRIP,500,2,,,9,171430,1,Oven - Drive FAULT alarm.,NULL,NULL,1,0,NULL,,28610721-5EA8-4B20-9F25-006781D6F73A,RSLE,[L1]Program:Oven.OV_DriveFault_Alarm TRIP,7C2A48EE-784D-49B4-9693-60645260981A,NULL,NULL,NULL,22,Oven,2020-03-14 22:00:00.000,2020-3-14 22_Oven
2020-04-05 02:00:38.277,2020-04-05 02:01:43.327,NULL,OV_BeltSpeed_Alarm LO,500,2,,,2,185420,1,Oven - Belt Speed is LOW warning. The limit is set to: The limit is: 15.0.,NULL,NULL,14.90001,15,NULL,,325EBB55-1A47-493B-9205-00833B450366,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LO,49DCDC55-59B6-43DC-A464-16FEA20DD027,NULL,NULL,NULL,2,Oven,2020-04-05 02:00:00.000,2020-4-5 2_Oven
2020-04-05 02:00:39.123,2020-04-05 02:01:42.523,NULL,OV_BeltSpeed_Alarm LOLO,500,2,,,2,185420,1,Oven - Belt Speed is too LOW. Product will be rejected.,NULL,NULL,9.800006,10,NULL,,325EBB55-1A47-493B-9205-00833B450366,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LOLO,8BC5558E-3758-4DA8-8E11-CAECE2458BCA,NULL,NULL,NULL,2,Oven,2020-04-05 02:00:00.000,2020-4-5 2_Oven
2020-03-18 12:10:18.967,2020-03-18 12:11:18.967,NULL,Depositor_OverWeightAlarm TRIP,500,2,,,2,171472,1,Overweight or Duplicated products have been detected,NULL,NULL,1,0,NULL,,8E41E5EF-20FA-4D1D-839C-00C5ECC4D15C,RSLE,[L1]Program:Depositor.Depositor_OverWeightAlarm TRIP,80985E40-0CCB-4A08-865C-F97A4A7B1039,NULL,NULL,NULL,12,Depositor,2020-03-18 12:00:00.000,2020-3-18 12_Depositor
2020-03-24 22:19:07.943,2020-03-24 22:20:07.993,NULL,Depositor_BearingTempAlarm TRIP,500,2,99.99997,,7,176003,1,Depositor HIGH Bearing Temperature detected,NULL,NULL,1,0,NULL,,22286128-E8A3-48A2-BF03-00D22E30A5BE,RSLE,[L1]Program:Depositor.Depositor_BearingTempAlarm TRIP,0E6E7315-7D7F-43C6-A1B3-8DF1F4AC47C2,NULL,NULL,NULL,22,Depositor,2020-03-24 22:00:00.000,2020-3-24 22_Depositor
2020-04-05 02:05:33.277,2020-04-05 02:06:36.327,2020-04-05 02:05:33.277,CL_TunnelTemp_Alarm LO,500,2,,,19,185422,1,Cooling Tunnel - Low Temperature warning. Limit is set to: The limit is: 14.0.,NULL,NULL,13.99513,14,NULL,,1D9996A8-4F9B-4F26-A5BE-011772ADD2E8,RSLE,[L1]Program:Cooling.CL_TunnelTemp_Alarm LO,AC571936-3F70-4F57-9DEC-00779FF531A0,NULL,NULL,NULL,2,Cooling,2020-04-05 02:00:00.000,2020-4-5 2_Cooling
2020-03-28 14:05:37.287,2020-03-28 14:06:37.337,NULL,CP_NoMaterial_Alarm TRIP,500,2,,,,,1,Case Packer - NO packing material - Case Packer STOPPED.,NULL,NULL,1,0,NULL,,B4F1578D-4F51-4E53-895F-0146CA240891,RSLE,[L1]Program:Packer.CP_NoMaterial_Alarm TRIP,B62B271D-E4B4-4EE9-B3F3-E78BF2409C5F,NULL,NULL,NULL,14,Packer,2020-03-28 14:00:00.000,2020-3-28 14_Packer
2020-04-08 02:02:53.267,2020-04-08 02:03:53.317,NULL,OV_BearingFault_Alarm TRIP,500,2,,,9,189029,1,Oven - Bearing FAULT Alarm.,NULL,NULL,1,0,NULL,,0B477181-282C-4020-930F-018DB4DF872B,RSLE,[L1]Program:Oven.OV_BearingFault_Alarm TRIP,12FE38B5-44F7-4C7C-8D2F-00F630654238,NULL,NULL,NULL,2,Oven,2020-04-08 02:00:00.000,2020-4-8 2_Oven
2020-03-06 22:23:56.387,2020-03-06 22:24:56.437,NULL,Depositor_BearingVibAlarm TRIP,500,2,13,,16,169196,1,Depositor Bearing HIGH Vibration detected,NULL,NULL,1,0,NULL,,A5843E24-EA7B-4943-8AD9-01F2436DD9E6,RSLE,[L1]Program:Depositor.Depositor_BearingVibAlarm TRIP,0CB0C8D0-B006-4B2C-907F-7BEA1B49A22E,NULL,NULL,NULL,22,Depositor,2020-03-06 22:00:00.000,2020-3-6 22_Depositor
2020-03-19 05:28:59.963,2020-03-19 05:30:00.013,NULL,CP_LabelMiss_Alarm TRIP,500,2,,,16,172195,1,Case Packer - Label missing.,NULL,NULL,1,0,NULL,,49A642C6-B7BF-4C69-9667-01F37B6A8BF6,RSLE,[L1]Program:Packer.CP_LabelMiss_Alarm TRIP,07B41AD1-2FE3-4235-9915-FC76B4B3EA8B,NULL,NULL,NULL,5,Packer,2020-03-19 05:00:00.000,2020-3-19 5_Packer
2020-03-22 02:05:12.067,2020-03-22 02:06:12.117,NULL,CP_NoGlue_Alarm TRIP,500,2,,,6,174586,1,Case Packer - NO Glue in place Alarm. Replace cartridge.,NULL,NULL,1,0,NULL,,BA3E76AF-9391-4FD3-AA89-01FC6583BF2C,RSLE,[L1]Program:Packer.CP_NoGlue_Alarm TRIP,B360DF84-B089-49A0-9BD3-6AF3DEB7D727,NULL,NULL,NULL,2,Packer,2020-03-22 02:00:00.000,2020-3-22 2_Packer
2020-03-08 02:51:44.190,2020-03-08 02:52:44.240,2020-03-08 02:57:01.467,TW_JawJam_Alarm TRIP,500,2,,,5,170336,1,Tray Loader - Jaws are jammed Alarm.,NULL,NULL,1,0,NULL,,2AB2E8FE-58DC-441D-8CB9-0215465ABD7E,RSLE,[L1]Program:Loader.TW_JawJam_Alarm TRIP,3F4CD4AF-9FDF-45FF-86E8-F836657091D1,NULL,NULL,NULL,2,Loader,2020-03-08 02:00:00.000,2020-3-8 2_Loader
2020-03-25 02:09:21.723,2020-03-25 02:10:21.773,NULL,Depositor_BearingTempAlarm TRIP,500,2,99.99997,,3,176188,1,Depositor HIGH Bearing Temperature detected,NULL,NULL,1,0,NULL,,74A8FAB9-F4AF-4A5C-B11A-02869D86D9D7,RSLE,[L1]Program:Depositor.Depositor_BearingTempAlarm TRIP,6F09CEF0-BDF5-4499-AC48-F872A7C75237,NULL,NULL,NULL,2,Depositor,2020-03-25 02:00:00.000,2020-3-25 2_Depositor
2020-03-31 21:28:13.633,2020-03-31 21:29:13.683,NULL,Depositor_BearingTempAlarm TRIP,500,2,99.99997,,5,181291,1,Depositor HIGH Bearing Temperature detected,NULL,NULL,1,0,NULL,,B574E9D0-7146-4D48-94D9-02B7158CCE66,RSLE,[L1]Program:Depositor.Depositor_BearingTempAlarm TRIP,7AC9B1E6-56EB-497B-AEFE-645715C44719,NULL,NULL,NULL,21,Depositor,2020-03-31 21:00:00.000,2020-3-31 21_Depositor
2020-02-28 04:24:28.963,NULL,NULL,TW_JawJam_Alarm TRIP,500,2,,,20,168586,NULL,Tray Loader and Wrapper - Jaws are jammed Alarm.,NULL,NULL,1,0,NULL,,3D90CC20-74F6-4CC0-94AE-0318B9D2829B,RSLE,[L1]Program:Wrapper.TW_JawJam_Alarm TRIP,32558AC9-0A81-4A7E-A6F0-8FD7175BA12D,NULL,NULL,NULL,4,Wrapper,2020-02-28 04:00:00.000,2020-2-28 4_Wrapper
2020-03-07 06:32:28.793,2020-03-07 06:32:45.007,NULL,[L1] STATUS,800,4,,,,,0,Mode of controller L1 has been changed to Program. (Server: RNA://$Global/Cookies/Data:RSLE:[L1]),NULL,NULL,0,0,NULL,,75B34857-2994-43A4-A3C4-031EAD215EB7,RSLE,[L1] STATUS,D989A585-19C1-4B6D-AA82-F15D23EA2A8C,NULL,NULL,NULL,6,[L1] STATUS,2020-03-07 06:00:00.000,2020-3-7 6_[L1] STATUS
2020-03-06 08:58:28.307,2020-03-06 08:59:28.357,NULL,TW_MetalDetect_Alarm TRIP,500,2,,,14,168934,1,Tray Loader - Metal Detected!,NULL,NULL,1,0,NULL,,7C39705A-43B8-45FB-9431-0324F145CA59,RSLE,[L1]Program:Loader.TW_MetalDetect_Alarm TRIP,DA9D3446-5130-4C87-89D0-49484B88F5E3,NULL,NULL,NULL,8,Loader,2020-03-06 08:00:00.000,2020-3-6 8_Loader
2020-03-06 14:05:00.517,2020-03-06 14:06:00.867,NULL,CP_GlueTemp_Alarm HI,500,2,,,12,169189,1,Case Packer - Glue Temperature Alarm - H. The limit is: 180.0.,NULL,NULL,180.0904,180,NULL,,BCAEE4E1-99EA-440D-B4AC-0340A16589F3,RSLE,[L1]Program:Packer.CP_GlueTemp_Alarm HI,78D57DD0-B100-4C55-9CA1-C1B527DC9655,NULL,NULL,NULL,14,Packer,2020-03-06 14:00:00.000,2020-3-6 14_Packer
2020-03-16 22:21:26.870,2020-03-16 22:22:26.920,NULL,Depositor_BearingVibAlarm TRIP,500,2,13,,20,171449,1,Depositor Bearing HIGH Vibration detected,NULL,NULL,1,0,NULL,,4797AE55-70E8-4BF1-81EF-035C827C6705,RSLE,[L1]Program:Depositor.Depositor_BearingVibAlarm TRIP,71D108AA-F622-4647-8302-E8B44CA595A1,NULL,NULL,NULL,22,Depositor,2020-03-16 22:00:00.000,2020-3-16 22_Depositor
2020-03-23 02:06:23.737,2020-03-23 02:07:23.787,NULL,CP_NoGlue_Alarm TRIP,500,2,,,5,174785,1,Case Packer - NO Glue in place Alarm. Replace cartridge.,NULL,NULL,1,0,NULL,,84E50A65-0BA7-4A21-99A1-036A95CA30FF,RSLE,[L1]Program:Packer.CP_NoGlue_Alarm TRIP,8DC0EAB9-2455-4D92-BF6E-C7C2D3A77B58,NULL,NULL,NULL,2,Packer,2020-03-23 02:00:00.000,2020-3-23 2_Packer
2020-03-08 02:41:33.340,2020-03-08 02:41:35.037,NULL,OV_BeltSpeed_Alarm LOLO,500,2,,,9,170334,0,Oven - Belt Speed is too LOW. Product will be rejected.,NULL,NULL,0,10,NULL,,46026CEB-31F1-4DA5-978D-03F049275788,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LOLO,3EC09809-DCA1-4B51-923A-E015E292B704,NULL,NULL,NULL,2,Oven,2020-03-08 02:00:00.000,2020-3-8 2_Oven
2020-03-18 11:56:30.627,NULL,2020-03-18 11:56:30.627,CL_TunnelSpeed_Alarm HI,500,2,,,14,161526,NULL,Cooling Tunnel - HIGH speed alarm. The limit is: 55.0.,NULL,NULL,55.19994,55,NULL,,573BCCA6-ACEF-47B7-A21D-0473EF91FF65,RSLE,[L1]Program:Cooling.CL_TunnelSpeed_Alarm HI,61AC481B-BF6F-4181-A3D1-27A551B0E83E,NULL,NULL,NULL,11,Cooling,2020-03-18 11:00:00.000,2020-3-18 11_Cooling
2020-04-07 14:03:47.947,2020-04-07 14:04:47.997,NULL,CL_BeltStopped_Alarm TRIP,500,2,,,7,188435,1,Cooling Tunnel - Belt STOPPED alarm. Please take action.,NULL,NULL,1,0,NULL,,118686CD-C2E9-4D6C-86F7-04BEC468AB79,RSLE,[L1]Program:Cooling.CL_BeltStopped_Alarm TRIP,CC538273-D76D-4CCD-B388-D60AB7FA62B0,NULL,NULL,NULL,14,Cooling,2020-04-07 14:00:00.000,2020-4-7 14_Cooling
2020-03-31 21:23:43.133,2020-03-31 21:24:43.183,NULL,OV_BeltStopped_Alarm TRIP,500,2,,,7,181288,1,Oven - Belt STOPPED alarm.,NULL,NULL,1,0,NULL,,E546673E-FEC3-48ED-A740-04C30FB6FCDB,RSLE,[L1]Program:Oven.OV_BeltStopped_Alarm TRIP,9175D769-7450-431F-BCF0-86C5536FB638,NULL,NULL,NULL,21,Oven,2020-03-31 21:00:00.000,2020-3-31 21_Oven
2020-03-18 14:17:16.627,2020-03-18 14:18:39.327,NULL,OV_Temperature_Alarm HIHI,500,2,,,13,171512,1,Oven - Temperature Alarm HH. Shutdown Oven.,NULL,NULL,375.0039,375,NULL,,266C86EF-C7BA-440F-864A-04C52E14EDDD,RSLE,[L1]Program:Oven.OV_Temperature_Alarm HIHI,E58DB80F-800A-43B6-A0BB-6599EA70EF3B,NULL,NULL,NULL,14,Oven,2020-03-18 14:00:00.000,2020-3-18 14_Oven
2020-03-21 14:02:32.400,2020-03-21 14:03:32.450,NULL,TW_JawJam_Alarm TRIP,500,2,,,20,174393,1,Tray Loader - Jaws are jammed Alarm.,NULL,NULL,1,0,NULL,,F8A93BFA-C36D-4648-850F-04E10F483E04,RSLE,[L1]Program:Loader.TW_JawJam_Alarm TRIP,74973106-C477-416F-9B52-DB28CAA772C2,NULL,NULL,NULL,14,Loader,2020-03-21 14:00:00.000,2020-3-21 14_Loader
2020-03-18 11:58:14.817,2020-03-18 11:59:14.867,NULL,TW_MetalDetect_Alarm TRIP,500,2,,,6,161526,1,Tray Wrapper - Metal Detected!,NULL,NULL,1,0,NULL,,FB6FED82-05CA-4E0B-8999-04F0FB2DB2DB,RSLE,[L1]Program:Wrapper.TW_MetalDetect_Alarm TRIP,58ECEC3F-CD18-4D65-A4D2-320C34F1580A,NULL,NULL,NULL,11,Wrapper,2020-03-18 11:00:00.000,2020-3-18 11_Wrapper
2020-03-25 14:10:36.640,2020-03-25 14:11:36.690,NULL,Depositor_OverWeightAlarm TRIP,500,2,,,12,176792,1,Overweight or Duplicated products have been detected,NULL,NULL,1,0,NULL,,93788D90-F4E3-4D6A-9A2D-0553FF41E45E,RSLE,[L1]Program:Depositor.Depositor_OverWeightAlarm TRIP,FC47138B-DF48-4E26-A858-EF8685244E15,NULL,NULL,NULL,14,Depositor,2020-03-25 14:00:00.000,2020-3-25 14_Depositor
2020-02-28 04:27:55.180,2020-02-28 04:28:05.230,NULL,Mixer_ScrapMix TRIP,500,2,,,5,168523,0,Mixer Mix has been Determined to be Scrap,NULL,NULL,1,0,NULL,,49226DCE-6DEE-4B45-9725-05687EB1FAA3,RSLE,[L1]Program:Mixer.Mixer_ScrapMix TRIP,3396B5B0-1EED-4643-AAD0-14A86ABE4462,NULL,NULL,NULL,4,Mixer,2020-02-28 04:00:00.000,2020-2-28 4_Mixer
2020-03-05 05:13:18.513,2020-03-05 05:14:18.613,NULL,TW_JawJam_Alarm TRIP,500,2,,,20,168615,1,Tray Loader and Wrapper - Jaws are jammed Alarm.,NULL,NULL,1,0,NULL,,D915D0E2-CD44-4E4D-BABF-05F8AB5562F7,RSLE,[L1]Program:Wrapper.TW_JawJam_Alarm TRIP,BB67DE85-EFB5-462C-AA12-2EFC2E1036CB,NULL,NULL,NULL,5,Wrapper,2020-03-05 05:00:00.000,2020-3-5 5_Wrapper
2020-03-21 11:48:48.630,2020-03-21 11:49:50.930,NULL,TW_JawTemperature_Alarm HI,500,2,,,8,174280,1,Tray Wrapper - Jaw temperature HIGH warning. The limit is: 180.0.,NULL,NULL,180.0102,180,NULL,,5246084F-58DA-4D8B-8743-064A99402BA2,RSLE,[L1]Program:Wrapper.TW_JawTemperature_Alarm HI,AED8FAF3-4C1D-4C1D-B1F1-F3FEB226D833,NULL,NULL,NULL,11,Wrapper,2020-03-21 11:00:00.000,2020-3-21 11_Wrapper
2020-03-29 02:01:01.743,2020-03-29 02:02:01.793,NULL,CP_NoMaterial_Alarm TRIP,500,2,,,,,1,Case Packer - NO packing material - Case Packer STOPPED.,NULL,NULL,1,0,NULL,,17EE20BA-A352-42EF-ABCB-0680CB67DD4E,RSLE,[L1]Program:Packer.CP_NoMaterial_Alarm TRIP,83B22CAF-5A55-496B-A93D-D5CB050D5EA7,NULL,NULL,NULL,2,Packer,2020-03-29 02:00:00.000,2020-3-29 2_Packer
2020-02-28 04:32:19.930,2020-02-28 04:32:33.127,NULL,[L1] STATUS,800,4,,,,,0,Mode of controller L1 has been changed to Program. (Server: RNA://$Global/Cookies/Data:RSLE:[L1]),NULL,NULL,0,0,NULL,,3FB25B22-9503-4DCF-B0BE-06B8F01D0EE3,RSLE,[L1] STATUS,C8A36AED-879E-4CA7-94E6-2F02A342DA2E,NULL,NULL,NULL,4,[L1] STATUS,2020-02-28 04:00:00.000,2020-2-28 4_[L1] STATUS
2020-03-11 22:16:58.450,2020-03-11 22:18:01.000,NULL,Depositor_DriveAlarm TRIP,500,2,,,5,171403,1,Depositor Main Drive FAULT Alarm,NULL,NULL,1,0,NULL,,F6F23930-3BAD-46E1-A640-06BBC8FF490A,RSLE,[L1]Program:Depositor.Depositor_DriveAlarm TRIP,53DEFAC7-F141-4772-B32C-14BF9D843228,NULL,NULL,NULL,22,Depositor,2020-03-11 22:00:00.000,2020-3-11 22_Depositor
2020-04-04 21:22:24.283,2020-04-04 21:23:24.333,NULL,CL_BearingFault_ALarm TRIP,500,2,,,9,185186,1,Cooling Tunnel - Bearing FAULT alarm. Please call Maintenance.,NULL,NULL,1,0,NULL,,2D9464D2-EDA1-4539-97C8-06EB6208EEAB,RSLE,[L1]Program:Cooling.CL_BearingFault_ALarm TRIP,A7536163-B5A9-46E8-BF90-86ED18E795A8,NULL,NULL,NULL,21,Cooling,2020-04-04 21:00:00.000,2020-4-4 21_Cooling
2020-03-20 14:00:54.613,2020-03-20 14:01:54.663,NULL,OV_BeltStopped_Alarm TRIP,500,2,,,6,173824,1,Oven - Belt STOPPED alarm.,NULL,NULL,1,0,NULL,,E16172C3-CA34-4DE4-9559-070863264AD0,RSLE,[L1]Program:Oven.OV_BeltStopped_Alarm TRIP,00263886-A439-4790-8367-2AA9F9DD4764,NULL,NULL,NULL,14,Oven,2020-03-20 14:00:00.000,2020-3-20 14_Oven
2020-03-24 22:33:16.897,2020-03-24 22:33:53.597,NULL,TW_JawTemperature_Alarm HI,500,2,,,13,176009,0,Tray Loader - Jaw temperature HIGH warning. The limit is: 180.0.,NULL,NULL,180.1183,180,NULL,,98909F89-4970-442A-93B1-071338D9960C,RSLE,[L1]Program:Loader.TW_JawTemperature_Alarm HI,36302EAE-5959-4231-ABDD-74B6D19AF0F4,NULL,NULL,NULL,22,Loader,2020-03-24 22:00:00.000,2020-3-24 22_Loader
2020-03-20 02:03:31.153,2020-03-20 02:04:31.203,NULL,CP_NoMaterial_Alarm TRIP,500,2,,,,,1,Case Packer - NO packing material - Case Packer STOPPED.,NULL,NULL,1,0,NULL,,FD1DDD9F-6967-408A-B0CC-078A923D5A11,RSLE,[L1]Program:Packer.CP_NoMaterial_Alarm TRIP,B41726DA-5CF7-42E9-832D-A939D58D294C,NULL,NULL,NULL,2,Packer,2020-03-20 02:00:00.000,2020-3-20 2_Packer
2020-04-06 14:06:22.367,2020-04-06 14:07:22.417,NULL,OV_BeltStopped_Alarm TRIP,500,2,,,5,187238,1,Oven - Belt STOPPED alarm.,NULL,NULL,1,0,NULL,,1B76A2DB-30D1-4907-A1EA-08893A8FA514,RSLE,[L1]Program:Oven.OV_BeltStopped_Alarm TRIP,5B006FF1-DC05-40E5-B16A-17F0FE6CD201,NULL,NULL,NULL,14,Oven,2020-04-06 14:00:00.000,2020-4-6 14_Oven
2020-03-19 05:13:56.260,2020-03-19 05:14:58.810,NULL,Depositor_DriveAlarm TRIP,500,2,,,8,172192,1,Depositor Main Drive FAULT Alarm,NULL,NULL,1,0,NULL,,8DAB9BB1-7BF2-4194-9D5E-08987331530E,RSLE,[L1]Program:Depositor.Depositor_DriveAlarm TRIP,FF83D8C0-DDA0-4889-BFAF-8C705393B738,NULL,NULL,NULL,5,Depositor,2020-03-19 05:00:00.000,2020-3-19 5_Depositor
2020-03-28 14:12:31.537,2020-03-28 14:13:31.587,NULL,CL_DriveFault_Alarm TRIP,500,2,,,2,179193,1,Cooling Tunnel - Drive FAULT alarm.,NULL,NULL,1,0,NULL,,F7D0472C-4AF9-4F69-9D64-08D703A69396,RSLE,[L1]Program:Cooling.CL_DriveFault_Alarm TRIP,47510BB8-B618-4E45-8903-B863E5508487,NULL,NULL,NULL,14,Cooling,2020-03-28 14:00:00.000,2020-3-28 14_Cooling
2020-03-29 02:02:49.343,2020-03-29 02:03:49.393,NULL,TW_JawJam_Alarm TRIP,500,2,,,9,179478,1,Tray Loader and Wrapper - Jaws are jammed Alarm.,NULL,NULL,1,0,NULL,,25AF1E4E-7961-4F0D-9BB1-08EBE6A2B90F,RSLE,[L1]Program:Wrapper.TW_JawJam_Alarm TRIP,F37D673A-FDE6-418B-AE66-21F2A54864B9,NULL,NULL,NULL,2,Wrapper,2020-03-29 02:00:00.000,2020-3-29 2_Wrapper
2020-04-06 02:15:17.853,2020-04-06 02:15:27.903,NULL,Mixer_ScrapMix TRIP,500,2,,,5,186640,0,Mixer Mix has been Determined to be Scrap,NULL,NULL,1,0,NULL,,4D0261EA-3D04-45E3-8734-092502081D86,RSLE,[L1]Program:Mixer.Mixer_ScrapMix TRIP,7F2C1D96-A47C-4480-A382-00B8E4F83169,NULL,NULL,NULL,2,Mixer,2020-04-06 02:00:00.000,2020-4-6 2_Mixer
2020-03-07 02:07:13.967,2020-03-07 02:08:14.017,NULL,TW_TrayMiss_Alarm TRIP,500,2,,,2,169379,1,Tray Loader - Missing tray Alarm.,NULL,NULL,1,0,NULL,,C2F48EA1-C54E-4B8B-ADCD-09508AA2280C,RSLE,[L1]Program:Loader.TW_TrayMiss_Alarm TRIP,6219F9F0-33E9-42A7-A46D-CEF0D15BDF57,NULL,NULL,NULL,2,Loader,2020-03-07 02:00:00.000,2020-3-7 2_Loader
2020-03-19 02:04:18.790,2020-03-19 02:05:18.840,NULL,CP_NoGlue_Alarm TRIP,500,2,,,6,172103,1,Case Packer - NO Glue in place Alarm. Replace cartridge.,NULL,NULL,1,0,NULL,,8B9B9859-7BB3-4ADE-ADDE-098E243E46B5,RSLE,[L1]Program:Packer.CP_NoGlue_Alarm TRIP,BA69FEFE-C062-4F7F-A3C6-504B34517728,NULL,NULL,NULL,2,Packer,2020-03-19 02:00:00.000,2020-3-19 2_Packer
2020-03-20 14:05:50.013,NULL,2020-03-20 14:05:50.013,CL_TunnelSpeed_Alarm HI,500,2,,,2,173826,NULL,Cooling Tunnel - HIGH speed alarm. The limit is: 55.0.,NULL,NULL,55.19994,55,NULL,,655842EC-A3EF-4F81-8C6F-099161BC3F37,RSLE,[L1]Program:Cooling.CL_TunnelSpeed_Alarm HI,26C8D1A8-43A7-45A6-87D9-D295EDA07E1E,NULL,NULL,NULL,14,Cooling,2020-03-20 14:00:00.000,2020-3-20 14_Cooling
2020-03-30 14:07:17.603,2020-03-30 14:08:19.957,2020-03-30 14:07:17.603,CL_TunnelTemp_Alarm LO,500,2,,,11,181274,1,Cooling Tunnel - Low Temperature warning. Limit is set to: The limit is: 14.0.,NULL,NULL,13.99934,14,NULL,,BC4826BA-317B-4B79-8FB5-0994880DB958,RSLE,[L1]Program:Cooling.CL_TunnelTemp_Alarm LO,28977C0A-D806-450A-B8D3-0EE17458F949,NULL,NULL,NULL,14,Cooling,2020-03-30 14:00:00.000,2020-3-30 14_Cooling
2020-04-06 02:04:01.553,2020-04-06 02:05:02.453,NULL,OV_BeltSpeed_Alarm HI,500,2,,,2,186631,1,Oven - Belt Speed is HIGH warning.,NULL,NULL,50.29992,50,NULL,,94CB6D7D-5CE2-44D1-ABD7-099A015444BF,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm HI,07A3B48D-1CD4-4035-BE00-C43147F5A716,NULL,NULL,NULL,2,Oven,2020-04-06 02:00:00.000,2020-4-6 2_Oven
2020-03-26 14:17:54.703,2020-03-26 14:19:01.403,NULL,Depositor_DriveAlarm TRIP,500,2,,,9,178000,1,Depositor Main Drive FAULT Alarm,NULL,NULL,1,0,NULL,,BBEAFA6B-1BF6-44FF-9132-0A6977914E40,RSLE,[L1]Program:Depositor.Depositor_DriveAlarm TRIP,D0D0A260-BF78-4B52-AB96-5B6C976946CE,NULL,NULL,NULL,14,Depositor,2020-03-26 14:00:00.000,2020-3-26 14_Depositor
2020-03-07 06:58:15.557,2020-03-07 06:59:15.607,NULL,TW_MetalDetect_Alarm TRIP,500,2,,,9,169524,1,Tray Wrapper - Metal Detected!,NULL,NULL,1,0,NULL,,5CAEC467-A26B-400D-8DFB-0A6D81C4DB31,RSLE,[L1]Program:Wrapper.TW_MetalDetect_Alarm TRIP,E3A22373-AE00-4FDC-BBF6-64F8E70CE15D,NULL,NULL,NULL,6,Wrapper,2020-03-07 06:00:00.000,2020-3-7 6_Wrapper
2020-02-21 10:00:58.967,NULL,NULL,OV_BeltSpeed_Alarm LO,500,2,,,2,114884,NULL,Oven - Belt Speed is LOW warning. The limit is set to: The limit is: 15.0.,NULL,NULL,0,15,NULL,,32116EB3-9AE8-46ED-ABAC-0AC3099FEEEB,RSLE,[L1]Program:Oven.OV_BeltSpeed_Alarm LO,A4A59D8A-0CD6-48CB-8A29-F3F0E8BBAF4D,NULL,NULL,NULL,10,Oven,2020-02-21 10:00:00.000,2020-2-21 10_Oven
2020-04-04 21:24:32.283,2020-04-04 21:25:32.333,NULL,CL_BearingFault_ALarm TRIP,500,2,,,12,185187,1,Cooling Tunnel - Bearing FAULT alarm. Please call Maintenance.,NULL,NULL,1,0,NULL,,AE51AD0A-CB31-4F54-A18B-0AD9E8A1C751,RSLE,[L1]Program:Cooling.CL_BearingFault_ALarm TRIP,9BA3F65F-4503-4E50-AEBC-39F4401F892A,NULL,NULL,NULL,21,Cooling,2020-04-04 21:00:00.000,2020-4-4 21_Cooling
2020-03-06 08:42:07.270,2020-03-06 08:42:22.337,NULL,[L1] STATUS,800,4,,,,,0,Mode of controller L1 has been changed to Program. (Server: RNA://$Global/Cookies/Data:RSLE:[L1]),NULL,NULL,0,0,NULL,,C055827D-5DD5-4E52-91C3-0AE68DA62D6F,RSLE,[L1] STATUS,12BE26AA-ECBC-430D-A96E-E8325DB46ED2,NULL,NULL,NULL,8,[L1] STATUS,2020-03-06 08:00:00.000,2020-3-6 8_[L1] STATUS
2020-03-08 02:41:58.290,2020-03-08 02:42:58.390,2020-03-08 02:57:01.467,CP_LabelMiss_Alarm TRIP,500,2,,,20,170334,1,Case Packer - Label missing.,NULL,NULL,1,0,NULL,,974FFB25-1242-4FBF-88DF-0AF14D648DA3,RSLE,[L1]Program:Packer.CP_LabelMiss_Alarm TRIP,0F432A11-83E5-48BB-87CD-F32A975954D5,NULL,NULL,NULL,2,Packer,2020-03-08 02:00:00.000,2020-3-8 2_Packer
2020-04-04 21:27:08.487,2020-04-04 21:28:10.787,NULL,TW_JawTemperature_Alarm HI,500,2,,,15,185187,1,Tray Wrapper - Jaw temperature HIGH warning. The limit is: 180.0.,NULL,NULL,180.062,180,NULL,,0169511F-E1BE-4313-8F0C-0B0ABDD06649,RSLE,[L1]Program:Wrapper.TW_JawTemperature_Alarm HI,E57B0093-C330-4787-A2A8-AD004E2C3CAC,NULL,NULL,NULL,21,Wrapper,2020-04-04 21:00:00.000,2020-4-4 21_Wrapper
2020-03-09 22:23:05.860,2020-03-09 22:24:05.960,NULL,CP_NoGlue_Alarm TRIP,500,2,,,15,171384,1,Case Packer - NO Glue in place Alarm. Replace cartridge.,NULL,NULL,1,0,NULL,,F4D72E13-E76D-4D5C-B35B-0B46AEF5ED69,RSLE,[L1]Program:Packer.CP_NoGlue_Alarm TRIP,0BEDC8A0-7F68-40CB-B8AB-3A8AAD47F49E,NULL,NULL,NULL,22,Packer,2020-03-09 22:00:00.000,2020-3-9 22_Packer
